ENROLLMENT TERM,SUBJECT AREA,CATLG NBR,SECT NBR,GRD OFF,GRD COUNT,ENRL TOT,INSTR NAME,INSTR CD,LONG CRSE TITLE,ENROL TERM SEQ NBR,INTL CATL,INTL SECT,CREATION DATE,ROWNO
23S,EDUC   ,M231B   ,1     ,A  ,9,17,"CAI, LI",01,Factor Analysis,272,0231B M , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,M231B   ,1     ,A- ,1,17,"CAI, LI",01,Factor Analysis,272,0231B M , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,M231B   ,1     ,I  ,1,17,"CAI, LI",01,Factor Analysis,272,0231B M , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,M231B   ,1     ,S  ,6,17,"CAI, LI",01,Factor Analysis,272,0231B M , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,235     ,1     ,A  ,10,10,"DESJARDINS, RICHARD",01,Comparative Political Economy of Education and Skills,272,0235    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,250B    ,1     ,A  ,10,12,"JAQUETTE, OZAN",01,Organizational Analysis of Higher Education,272,0250B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,250B    ,1     ,A- ,2,12,"JAQUETTE, OZAN",01,Organizational Analysis of Higher Education,272,0250B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,256B    ,1     ,A  ,8,12,"MISTRY, RASHMITA S",01,Seminar: Special Topics in Development,272,0256B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,256B    ,1     ,A- ,2,12,"MISTRY, RASHMITA S",01,Seminar: Special Topics in Development,272,0256B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,256B    ,1     ,S  ,2,12,"MISTRY, RASHMITA S",01,Seminar: Special Topics in Development,272,0256B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,1     ,A  ,14,15,"ALLEN, WALTER",01,Seminar: Higher Education,272,0263    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,1     ,I  ,1,15,"ALLEN, WALTER",01,Seminar: Higher Education,272,0263    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,A+ ,2,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,A  ,1,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,A- ,5,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,B+ ,3,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,B  ,2,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,C  ,1,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,263     ,2     ,F  ,1,15,"BLANCHETTE, JEAN-FRANCOIS",01,Seminar: Higher Education,272,0263    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,3     ,S  ,10,10,"BAILEY, ALISON",01,Research Apprenticeship Course,272,0288    , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,5     ,S  ,11,11,"OMWAMI, EDITH S",01,Research Apprenticeship Course,272,0288    , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,7     ,S  ,11,11,"GRAHAM, SANDRA",01,Research Apprenticeship Course,272,0288    , 007  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,11    ,S  ,10,10,"TERANISHI, ROBERT",01,Research Apprenticeship Course,272,0288    , 011  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,13    ,S  ,10,10,"CHRISTIE, CHRISTINA A",01,Research Apprenticeship Course,272,0288    , 013  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,15    ,S  ,10,10,"ALLEN, WALTER",01,Research Apprenticeship Course,272,0288    , 015  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,17    ,S  ,19,19,"SOLORZANO, DANIEL",01,Research Apprenticeship Course,272,0288    , 017  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,22    ,S  ,11,11,"CHANG, MITCHELL",01,Research Apprenticeship Course,272,0288    , 022  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,288     ,32    ,S  ,15,15,"GARCIA SANCHEZ, INMACULADA",01,Research Apprenticeship Course,272,0288    , 032  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,296D    ,80    ,S  ,24,24,"GOMEZ, KIMBERLEY",01,Seminar: Research Topics in Education,272,0296D   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299A    ,1     ,A  ,12,12,"KASARI, CONNIE L",01,Research Practicum: Education,272,0299A   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,2     ,A+ ,1,12,"CHANG, MITCHELL",01,Research Practicum: Education,272,0299C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,2     ,A  ,8,12,"CHANG, MITCHELL",01,Research Practicum: Education,272,0299C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,2     ,A- ,3,12,"CHANG, MITCHELL",01,Research Practicum: Education,272,0299C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,3     ,A  ,20,24,"BLACKSTOCK-BERNSTEIN, ANNE S",01,Research Practicum: Education,272,0299C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,3     ,A- ,2,24,"BLACKSTOCK-BERNSTEIN, ANNE S",01,Research Practicum: Education,272,0299C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,3     ,I  ,2,24,"BLACKSTOCK-BERNSTEIN, ANNE S",01,Research Practicum: Education,272,0299C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,299C    ,5     ,A  ,10,10,"TERANISHI, ROBERT",01,Research Practicum: Education,272,0299C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,301     ,1     ,S  ,30,30,"SHARE, JEFF",01,Introduction to Information and Presentation Tools,272,0301    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,305     ,1     ,P  ,15,102,"HIPOLITO, EMMA DELIA",01,Health Education for Teachers,272,0305    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,305     ,1     ,S  ,87,102,"HIPOLITO, EMMA DELIA",01,Health Education for Teachers,272,0305    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,320B    ,1     ,A+ ,8,18,"ALBER, REBECCA L",01,Secondary Content and Literacy Methods,272,0320B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,320B    ,1     ,A  ,7,18,"ALBER, REBECCA L",01,Secondary Content and Literacy Methods,272,0320B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,320B    ,1     ,A- ,3,18,"ALBER, REBECCA L",01,Secondary Content and Literacy Methods,272,0320B   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,1     ,I  ,1,30,"ARIAS, MELISSA SACHI",01,Student Teaching,272,0330C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,1     ,S  ,29,30,"ARIAS, MELISSA SACHI",01,Student Teaching,272,0330C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,3     ,S  ,19,19,"LEE, DARLENE O",01,Student Teaching,272,0330C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,4     ,S  ,18,18,"KWON, LEONA JI HYUN",01,Student Teaching,272,0330C   , 004  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,5     ,P  ,4,12,"PARK, JAIME JISUN",01,Student Teaching,272,0330C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,5     ,S  ,8,12,"PARK, JAIME JISUN",01,Student Teaching,272,0330C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,6     ,P  ,11,11,"CHEN-HAFTECK, LILY",01,Student Teaching,272,0330C   , 006  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,330C    ,7     ,S  ,12,12,"KIM, JANE WHANG",01,Student Teaching,272,0330C   , 007  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,1     ,S  ,30,30,"ARIAS, MELISSA SACHI",01,Novice Seminar,272,0360C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,3     ,S  ,19,19,"LEE, DARLENE O",01,Novice Seminar,272,0360C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,4     ,S  ,18,18,"KWON, LEONA JI HYUN",01,Novice Seminar,272,0360C   , 004  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,5     ,I  ,2,12,"PARK, JAIME JISUN",01,Novice Seminar,272,0360C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,5     ,P  ,4,12,"PARK, JAIME JISUN",01,Novice Seminar,272,0360C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,5     ,S  ,6,12,"PARK, JAIME JISUN",01,Novice Seminar,272,0360C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,6     ,P  ,11,11,"CHEN-HAFTECK, LILY",01,Novice Seminar,272,0360C   , 006  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,360C    ,7     ,S  ,12,12,"KIM, JANE WHANG",01,Novice Seminar,272,0360C   , 007  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,390C    ,1     ,S  ,30,30,"MARKOWITZ, ANNA",01,Colloquium Series: Human Development and Psychology,272,0390C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,1     ,A  ,26,30,"ARIAS, MELISSA SACHI",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,1     ,A- ,4,30,"ARIAS, MELISSA SACHI",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,3     ,A  ,18,19,"LEE, DARLENE O",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,3     ,B+ ,1,19,"LEE, DARLENE O",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,4     ,A  ,18,18,"KWON, LEONA JI HYUN",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 004  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,5     ,A  ,11,12,"PARK, JAIME JISUN",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,5     ,I  ,1,12,"PARK, JAIME JISUN",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,6     ,A+ ,4,11,"CHEN-HAFTECK, LILY",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 006  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,6     ,A  ,5,11,"CHEN-HAFTECK, LILY",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 006  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,6     ,B+ ,1,11,"CHEN-HAFTECK, LILY",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 006  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,6     ,B  ,1,11,"CHEN-HAFTECK, LILY",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 006  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,405C    ,7     ,A  ,12,12,"KIM, JANE WHANG",01,Teaching in Urban Schools: Exploring Family-School Connections,272,0405C   , 007  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,413C    ,1     ,A  ,26,31,"SANTIBANEZ, LUCRECIA",01,Culture of Emphasis,272,0413C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,413C    ,1     ,A- ,5,31,"SANTIBANEZ, LUCRECIA",01,Culture of Emphasis,272,0413C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,414C    ,1     ,A  ,17,18,"CHERIAN, ANCY",01,College Student Counseling,272,0414C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,414C    ,1     ,B+ ,1,18,"CHERIAN, ANCY",01,College Student Counseling,272,0414C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,440C    ,1     ,A  ,17,18,"ROGERS, JOHN S",01,Administration of Instructional Programs,272,0440C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,440C    ,1     ,I  ,1,18,"ROGERS, JOHN S",01,Administration of Instructional Programs,272,0440C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,440C    ,2     ,A  ,16,16,"ROGERS, JOHN S",01,Administration of Instructional Programs,272,0440C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,458C    ,80    ,A  ,25,26,"DURKIN, DIANE",01,Practicum: Dissertation,272,0458C   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,458C    ,80    ,B  ,1,26,"DURKIN, DIANE",01,Practicum: Dissertation,272,0458C   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,466     ,1     ,A  ,27,37,"SHARE, JEFF",01,Critical Media Literacy: Teaching Youth to Critically Read and Create Media,272,0466    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,466     ,1     ,A- ,10,37,"SHARE, JEFF",01,Critical Media Literacy: Teaching Youth to Critically Read and Create Media,272,0466    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,481     ,1     ,A  ,89,91,"HIPOLITO, EMMA DELIA",01,Knowledge and Inquiry in Classroom,272,0481    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,481     ,1     ,I  ,2,91,"HIPOLITO, EMMA DELIA",01,Knowledge and Inquiry in Classroom,272,0481    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,1     ,A  ,32,32,"KERSEY, SARA E",01,Curricular Decision Making,272,0491    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,2     ,A  ,20,21,"LOPEZ, EDUARDO F",01,Curricular Decision Making,272,0491    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,2     ,I  ,1,21,"LOPEZ, EDUARDO F",01,Curricular Decision Making,272,0491    , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,3     ,A+ ,11,23,"ALBER, REBECCA L",01,Curricular Decision Making,272,0491    , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,3     ,A  ,12,23,"ALBER, REBECCA L",01,Curricular Decision Making,272,0491    , 003  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,4     ,A  ,14,15,"SAGUN, THEODORE RUIZ",01,Curricular Decision Making,272,0491    , 004  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,491     ,4     ,I  ,1,15,"SAGUN, THEODORE RUIZ",01,Curricular Decision Making,272,0491    , 004  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,492     ,1     ,A  ,12,12,"KIM, JANE WHANG",01,Data Centric Problem-Based Learning for Humanizing Purposes,272,0492    , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,1     ,A  ,18,18,"SAX, LINDA J",01,Directed Field Experience  ,272,0498C   , 001  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,2     ,A+ ,3,23,"PELIKHOVA, JULIA",01,Directed Field Experience  ,272,0498C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,2     ,A  ,15,23,"PELIKHOVA, JULIA",01,Directed Field Experience  ,272,0498C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,2     ,A- ,1,23,"PELIKHOVA, JULIA",01,Directed Field Experience  ,272,0498C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,2     ,B+ ,2,23,"PELIKHOVA, JULIA",01,Directed Field Experience  ,272,0498C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,2     ,B  ,1,23,"PELIKHOVA, JULIA",01,Directed Field Experience  ,272,0498C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,2     ,B- ,1,23,"PELIKHOVA, JULIA",01,Directed Field Experience  ,272,0498C   , 002  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,5     ,A  ,12,12,"LONON, ELSA",01,Directed Field Experience  ,272,0498C   , 005  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,7     ,A  ,32,32,"KERSEY, SARA E",01,Directed Field Experience  ,272,0498C   , 007  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,8     ,A  ,24,24,"LOPEZ, EDUARDO F",01,Directed Field Experience  ,272,0498C   , 008  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,9     ,A+ ,19,20,"ALBER, REBECCA L",01,Directed Field Experience  ,272,0498C   , 009  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,9     ,A  ,1,20,"ALBER, REBECCA L",01,Directed Field Experience  ,272,0498C   , 009  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,10    ,A  ,14,15,"SAGUN, THEODORE RUIZ",01,Directed Field Experience  ,272,0498C   , 010  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,498C    ,10    ,I  ,1,15,"SAGUN, THEODORE RUIZ",01,Directed Field Experience  ,272,0498C   , 010  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,499C    ,80    ,A+ ,7,27,"DURKIN, DIANE",01,Advanced Directed Field Experience,272,0499C   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,499C    ,80    ,A  ,12,27,"DURKIN, DIANE",01,Advanced Directed Field Experience,272,0499C   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,499C    ,80    ,A- ,2,27,"DURKIN, DIANE",01,Advanced Directed Field Experience,272,0499C   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,499C    ,80    ,I  ,6,27,"DURKIN, DIANE",01,Advanced Directed Field Experience,272,0499C   , 080  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,597     ,4     ,S  ,22,22,"AMLANI, ARIF M",01,Preparation for Master's Comprehensive Examinations or Doctoral Qualifying Examinations,272,0597    , 004  ,Aug 16 2023 12:50PM,1
23S,EDUC   ,597     ,52    ,S  ,34,34,"ORANGE, TONIKIAA",01,Preparation for Master's Comprehensive Examinations or Doctoral Qualifying Examinations,272,0597    , 052  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,19      ,1     ,P  ,13,13,"SEARS, KAREN ELIZABETH",01,Fiat Lux Freshman Seminars,272,0019    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,A+ ,14,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,A  ,78,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,A- ,39,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,B+ ,30,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,B  ,31,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,B- ,16,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,C+ ,2,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,C  ,6,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,C- ,9,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,D+ ,3,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,D  ,2,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,D- ,1,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,F  ,1,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100     ,1     ,I  ,1,233,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior,272,0100    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,1     ,A  ,10,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,1     ,A- ,4,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,1     ,B+ ,3,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,1     ,B  ,1,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,2     ,A  ,10,17,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,2     ,A- ,4,17,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,2     ,B+ ,2,17,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,2     ,B  ,1,17,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,3     ,A  ,10,16,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 003  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,3     ,A- ,4,16,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 003  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,3     ,B  ,2,16,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 003  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,4     ,A  ,7,15,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 004  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,4     ,A- ,7,15,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 004  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,4     ,D  ,1,15,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 004  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,5     ,A  ,12,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 005  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,5     ,A- ,4,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 005  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,5     ,B  ,2,18,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 005  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,6     ,A  ,9,16,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 006  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,6     ,A- ,6,16,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 006  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,100L    ,6     ,B  ,1,16,"GORLITSKY, LERYN",01,Introduction to Ecology and Behavior Laboratory,272,0100L   , 006  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,106     ,1     ,A  ,14,15,"KANE, TONYA LYNN",01,Experimental Marine Invertebrate Biology,272,0106    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,106     ,1     ,B+ ,1,15,"KANE, TONYA LYNN",01,Experimental Marine Invertebrate Biology,272,0106    , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,1     ,A+ ,2,20,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,1     ,A  ,18,20,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 001  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,2     ,A+ ,5,20,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,2     ,A  ,14,20,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,2     ,C- ,1,20,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 002  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,3     ,A  ,15,19,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 003  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,3     ,A- ,3,19,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 003  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,3     ,B+ ,1,19,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 003  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,4     ,A+ ,4,19,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 004  ,Aug 16 2023 12:50PM,1
23S,EE BIOL,109L    ,4     ,A  ,13,19,"DAVERSA, DAVID",01,Introduction to Marine Science Laboratory,272,0109L   , 004  ,Aug 16 2023 12:50PM,1
